typeID,groupID, typeName,marketGroupID
2366,1040,Hazmat Detection Systems,1336
2367,1040,Cryoprotectant Solution,1336
2368,314,Broken Organic Mortar Applicators,20
2369,314,Broken Sterile Conduits,20
2371,314,Broken Nano-Factory,20
2373,314,Broken Self-Harmonizing Power Core,20
2374,314,Broken Recursive Computing Module,20
2375,314,Broken Broadcast Node,20
2376,314,Broken Integrity Response Drones,20
2377,314,Broken Wetware Mainframe,20
2389,1042,Plasmoids,1334
2390,1042,Electrolytes,1334
2392,1042,Oxidizing Compound,1334
2393,1042,Bacteria,1334
2395,1042,Proteins,1334
2396,1042,Biofuels,1334
2397,1042,Industrial Fibers,1334
2398,1042,Reactive Metals,1334
2399,1042,Precious Metals,1334
2400,1042,Toxic Metals,1334
2401,1042,Chiral Structures,1334
2403,1241,Advanced Planetology,1823
2404,509,Light Missile Launcher II,640
2406,1241,Planetology,1823
2410,510,Heavy Missile Launcher II,642
2420,508,Torpedo Launcher II,644
2436,100,Wasp II,839
2444,100,Ogre I,839
2445,176,Ogre I Blueprint,359
2446,100,Ogre II,839
2454,100,Hobgoblin I,837
2455,176,Hobgoblin I Blueprint,1531
2456,100,Hobgoblin II,837
2463,1034,Nanites,1335
2464,100,Hornet I,837
2465,176,Hornet I Blueprint,1531
2466,100,Hornet II,837
2476,100,Berserker I,839
2477,176,Berserker I Blueprint,359
2478,100,Berserker II,839
2486,100,Warrior I,837
2487,176,Warrior I Blueprint,1531
2488,100,Warrior II,837
2495,1241,Interplanetary Consolidation,1823
2505,1241,Command Center Upgrades,1823
2506,89,Mjolnir Torpedo,923
2507,166,Mjolnir Torpedo Blueprint,390
2508,89,Nova Torpedo,923
2509,166,Nova Torpedo Blueprint,390
2510,89,Inferno Torpedo,923
2511,166,Inferno Torpedo Blueprint,390
2512,387,Mjolnir Rocket,922
2513,166,Mjolnir Rocket Blueprint,318
2514,387,Inferno Rocket,922
2515,166,Inferno Rocket Blueprint,318
2516,387,Nova Rocket,922
2517,166,Nova Rocket Blueprint,318
2524,1027,Barren Command Center,1322
2525,1027,Oceanic Command Center,1322
2529,295,Explosive Deflection Amplifier I,1690
2530,296,Explosive Deflection Amplifier I Blueprint,1554
2531,295,Explosive Deflection Amplifier II,1690
2533,1027,Ice Command Center,1322
2534,1027,Gas Command Center,1322
2537,295,Thermic Dissipation Amplifier I,1688
2538,296,Thermic Dissipation Amplifier I Blueprint,1554
2539,295,Thermic Dissipation Amplifier II,1688
2545,295,Kinetic Deflection Amplifier I,1689
2546,296,Kinetic Deflection Amplifier I Blueprint,1554
2547,295,Kinetic Deflection Amplifier II,1689
2549,1027,Lava Command Center,1322
2550,1027,Storm Command Center,1322
2551,1027,Plasma Command Center,1322
2553,295,EM Ward Amplifier II,1691
2559,201,ECM - Phase Inverter II,716
2563,201,ECM - Ion Field Projector II,715
2567,201,ECM - Multispectral Jammer II,719
2571,201,ECM - Spatial Destabilizer II,717
2575,201,ECM - White Noise Generator II,718
2579,203,Gravimetric Backup Array I,720
2580,203,Gravimetric Backup Array II,720
2583,203,LADAR Backup Array I,721
2584,203,LADAR Backup Array II,721
2587,203,Magnetometric Backup Array I,723
2588,203,Magnetometric Backup Array II,723
2589,300,Genolution Core Augmentation CA-2,621
2591,203,Multi Sensor Backup Array I,724
2592,203,Multi Sensor Backup Array II,724
2603,763,Nanofiber Internal Structure I,1196
2604,158,Nanofiber Internal Structure I Blueprint,335
2605,763,Nanofiber Internal Structure II,1196
2613,653,Mjolnir Fury Light Missile,927
2621,656,Inferno Fury Cruise Missile,925
2629,655,Scourge Fury Heavy Missile,926
2637,656,Inferno Precision Cruise Missile,918
2647,653,Inferno Precision Light Missile,917
2655,655,Nova Precision Heavy Missile,919
2679,654,Scourge Rage Heavy Assault Missile,973
2735,1045,Infrastructure Hub Blueprint,1356
2736,857,Warp Disruption Battery Blueprint,1344
2737,1045,Territorial Claim Unit Blueprint,1356
2738,1045,Sovereignty Blockade Unit Blueprint,1356
2739,912,Nanite Repair Paste Blueprint,1358
2740,857,Warp Scrambling Battery Blueprint,1344
2741,858,Stasis Webification Battery Blueprint,1344
2742,1048,Biochemical Silo Blueprint,1355
2743,1048,Catalyst Silo Blueprint,1355
2744,1048,Coupling Array Blueprint,1355
2745,1048,General Storage Blueprint,1355
2746,1048,Hazardous Chemical Silo Blueprint,1355
2747,1048,Hybrid Polymer Silo Blueprint,1355
2748,1048,Silo Blueprint,1355
2749,1048,Advanced Large Ship Assembly Array Blueprint,1340
2750,1048,X-Large Ship Maintenance Array Blueprint,1535
2751,1048,Advanced Medium Ship Assembly Array Blueprint,1340
2752,1048,Ship Maintenance Array Blueprint,1535
2753,1048,Advanced Small Ship Assembly Array Blueprint,1340
2754,1048,Ammunition Assembly Array Blueprint,1340
2755,1048,Ballistic Deflection Array Blueprint,1354
2756,1048,Capital Ship Assembly Array Blueprint,1340
2757,1048,Explosion Dampening Array Blueprint,1354
2758,1048,Component Assembly Array Blueprint,1340
2759,1048,Heat Dissipation Array Blueprint,1354
2760,1048,Drone Assembly Array Blueprint,1340
2761,1048,Photon Scattering Array Blueprint,1354
2762,1048,Drug Lab Blueprint,1359
2763,1048,Sensor Dampening Battery Blueprint,1344
2764,1048,Equipment Assembly Array Blueprint,1340
2765,1048,Intensive Reprocessing Array Blueprint,1353
2766,1048,Large Ship Assembly Array Blueprint,1340
2767,1048,Compression Array Blueprint,1353
2768,1048,Medium Ship Assembly Array Blueprint,1340
2769,1048,Reprocessing Array Blueprint,1353
2770,1048,Rapid Equipment Assembly Array Blueprint,1340
2771,1048,Small Ship Assembly Array Blueprint,1340
2772,1048,Subsystem Assembly Array Blueprint,1340
2773,1048,X-Large Ship Assembly Array Blueprint,1340
2774,841,Amarr Control Tower Blueprint,1339
2775,841,Amarr Control Tower Medium Blueprint,1339
2776,841,Amarr Control Tower Small Blueprint,1339
2777,841,Caldari Control Tower Blueprint,1339
2778,841,Caldari Control Tower Medium Blueprint,1339
2779,841,Caldari Control Tower Small Blueprint,1339
2780,841,Gallente Control Tower Blueprint,1339
2781,841,Gallente Control Tower Medium Blueprint,1339
2782,841,Gallente Control Tower Small Blueprint,1339
2783,841,Minmatar Control Tower Blueprint,1339
2784,841,Minmatar Control Tower Medium Blueprint,1339
2785,841,Minmatar Control Tower Small Blueprint,1339
2786,1048,Moon Harvesting Array Blueprint,1352
2787,1048,Corporate Hangar Array Blueprint,1341
2788,1048,Cynosural Generator Array Blueprint,1342
2789,1048,Cynosural System Jammer Blueprint,1343
2790,1048,Biochemical Reactor Array Blueprint,1351
2791,1048,Complex Reactor Array Blueprint,1351
2792,856,Ion Field Projection Battery Blueprint,1344
2793,1048,Medium Biochemical Reactor Array Blueprint,1351
2794,856,Phase Inversion Battery Blueprint,1344
2795,1048,Polymer Reactor Array Blueprint,1351
2796,856,Spatial Destabilization Battery Blueprint,1344
2797,1048,Simple Reactor Array Blueprint,1351
2798,856,White Noise Generation Battery Blueprint,1344
2799,860,Energy Neutralizing Battery Blueprint,1345
2800,1048,Jump Bridge Blueprint,1346
2801,657,Nova Javelin Torpedo,929
2803,855,Large Blaster Battery Blueprint,1347
2804,855,Large Railgun Battery Blueprint,1347
2805,854,Large Artillery Battery Blueprint,1350
2806,855,Medium Blaster Battery Blueprint,1347
2807,854,Large AutoCannon Battery Blueprint,1350
2808,855,Medium Railgun Battery Blueprint,1347
2810,854,Medium Artillery Battery Blueprint,1350
2811,657,Inferno Rage Torpedo,931
2813,855,Small Blaster Battery Blueprint,1347
2814,854,Medium AutoCannon Battery Blueprint,1350
2815,855,Small Railgun Battery Blueprint,1347
2816,854,Small Artillery Battery Blueprint,1350
2817,648,Mjolnir Rage Rocket,930
2819,854,Small AutoCannon Battery Blueprint,1350
2820,891,Experimental Laboratory Blueprint,1359
2821,891,Research Laboratory Blueprint,1359
2822,871,Citadel Torpedo Battery Blueprint,1349
2823,871,Cruise Missile Battery Blueprint,1349
2824,871,Torpedo Battery Blueprint,1349
2825,853,Small Pulse Laser Battery Blueprint,1348
2826,853,Small Beam Laser Battery Blueprint,1348
2827,853,Medium Pulse Laser Battery Blueprint,1348
2828,853,Medium Beam Laser Battery Blueprint,1348
2829,853,Large Pulse Laser Battery Blueprint,1348
2830,853,Large Beam Laser Battery Blueprint,1348
2833,943,1000 Aurum Token,1427
2834,324,Utu,1623
2836,358,Adrestia,1621
2863,28,Primae,1614
2865,55,1200mm Artillery Cannon II,579
2867,1041,Broadcast Node,1337
2868,1041,Integrity Response Drones,1337
2869,1041,Nano-Factory,1337
2870,1041,Organic Mortar Applicators,1337
2871,1041,Recursive Computing Module,1337
2872,1041,Self-Harmonizing Power Core,1337
2873,55,125mm Gatling AutoCannon II,574
2875,1041,Sterile Conduits,1337
2876,1041,Wetware Mainframe,1337
2881,55,150mm Light AutoCannon II,574
2889,55,200mm AutoCannon II,574
2897,55,220mm Vulcan AutoCannon II,575
2905,55,250mm Light Artillery Cannon II,577
2913,55,425mm AutoCannon II,575
2921,55,650mm Artillery Cannon II,578
2929,55,800mm Repeating Cannon II,576
2937,55,Dual 180mm AutoCannon II,575
2945,55,Dual 425mm AutoCannon II,576
2948,1023,Shadow,1310
2953,55,Dual 650mm Repeating Cannon II,576
2961,55,1400mm Howitzer Artillery II,579
2969,55,720mm Howitzer Artillery II,578
2977,55,280mm Howitzer Artillery II,577
2985,53,Dual Heavy Beam Laser II,569
2993,53,Dual Light Beam Laser II,567
2998,28,Noctis,1390
3001,53,Dual Light Pulse Laser II,570
3009,53,Focused Medium Beam Laser II,568
3017,53,Gatling Pulse Laser II,570
3025,53,Heavy Beam Laser II,568
3033,53,Small Focused Beam Laser II,567
3039,108,Noctis Blueprint,1389
3041,53,Small Focused Pulse Laser II,570
3049,53,Mega Beam Laser II,569
3057,53,Mega Pulse Laser II,573
3065,53,Tachyon Beam Laser II,569
3074,74,150mm Railgun II,564
3077,749,Zainou 'Gnome' Shield Upgrades SU-602,1480
3078,749,Zainou 'Gnome' Shield Upgrades SU-604,1480
3079,749,Zainou 'Gnome' Shield Upgrades SU-606,1480
3080,749,Zainou 'Gnome' Shield Management SM-702,1481
3081,749,Zainou 'Gnome' Shield Management SM-704,1481
3082,74,250mm Railgun II,565
3084,749,Zainou 'Gnome' Shield Management SM-706,1481
3085,749,Zainou 'Gnome' Shield Emission Systems SE-802,1482
3086,749,Zainou 'Gnome' Shield Emission Systems SE-804,1482
3087,749,Zainou 'Gnome' Shield Emission Systems SE-806,1482
3088,749,Zainou 'Gnome' Shield Operation SP-902,1483
3089,749,Zainou 'Gnome' Shield Operation SP-904,1483
3090,74,425mm Railgun II,566
3092,749,Zainou 'Gnome' Shield Operation SP-906,1483
3093,747,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-702,1490
3094,747,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-704,1490
3095,747,Eifyr and Co. 'Rogue' Evasive Maneuvering EM-706,1490
3096,747,Eifyr and Co. 'Rogue' Navigation NN-602,1489
3097,747,Eifyr and Co. 'Rogue' Navigation NN-604,1489
3098,74,75mm Gatling Rail II,564
3100,747,Eifyr and Co. 'Rogue' Navigation NN-606,1489
3101,747,Eifyr and Co. 'Rogue' Fuel Conservation FC-802,1491
3102,747,Eifyr and Co. 'Rogue' Fuel Conservation FC-804,1491
3103,747,Eifyr and Co. 'Rogue' Fuel Conservation FC-806,1491
3104,747,Eifyr and Co. 'Rogue' Afterburner AB-604,1489
3105,747,Eifyr and Co. 'Rogue' Afterburner AB-608,1489
3106,74,Dual 150mm Railgun II,565
3108,747,Eifyr and Co. 'Rogue' Afterburner AB-612,1489
3109,747,Eifyr and Co. 'Rogue' Warp Drive Operation WD-604,1489
3110,747,Eifyr and Co. 'Rogue' Warp Drive Operation WD-608,1489
3111,747,Eifyr and Co. 'Rogue' Warp Drive Operation WD-612,1489
3112,747,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-902,1492
3113,747,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-904,1492
3114,74,Dual 250mm Railgun II,566
3116,747,Eifyr and Co. 'Rogue' High Speed Maneuvering HS-906,1492
3117,747,Eifyr and Co. 'Rogue' Warp Drive Speed WS-608,1489
3118,747,Eifyr and Co. 'Rogue' Warp Drive Speed WS-613,1489
3119,747,Eifyr and Co. 'Rogue' Warp Drive Speed WS-618,1489
3120,747,Eifyr and Co. 'Rogue' Acceleration Control AC-602,1489
3121,747,Eifyr and Co. 'Rogue' Acceleration Control AC-604,1489
3122,74,Electron Blaster Cannon II,563
3124,747,Eifyr and Co. 'Rogue' Acceleration Control AC-606,1489
3125,746,Zainou 'Deadeye' Guided Missile Precision GP-802,1495
3126,746,Zainou 'Deadeye' Guided Missile Precision GP-804,1495
3127,746,Zainou 'Deadeye' Guided Missile Precision GP-806,1495
3128,746,Zainou 'Deadeye' Missile Bombardment MB-702,1494
3129,746,Zainou 'Deadeye' Missile Bombardment MB-704,1494
3130,74,Heavy Electron Blaster II,562
3132,746,Zainou 'Deadeye' Missile Bombardment MB-706,1494
3133,746,Zainou 'Deadeye' Missile Projection MP-702,1494
3134,746,Zainou 'Deadeye' Missile Projection MP-704,1494
3135,746,Zainou 'Deadeye' Missile Projection MP-706,1494
3136,746,Zainou 'Deadeye' Rapid Launch RL-1002,1497
3137,746,Zainou 'Deadeye' Rapid Launch RL-1004,1497
3138,74,Heavy Ion Blaster II,562
3140,746,Zainou 'Deadeye' Rapid Launch RL-1006,1497
3141,746,Zainou 'Deadeye' Target Navigation Prediction TN-902,1496
3142,746,Zainou 'Deadeye' Target Navigation Prediction TN-904,1496
3143,746,Zainou 'Deadeye' Target Navigation Prediction TN-906,1496
3144,746,Zainou 'Gnome' Launcher CPU Efficiency LE-602,1493
3145,746,Zainou 'Gnome' Launcher CPU Efficiency LE-604,1493
3146,74,Heavy Neutron Blaster II,562
3148,746,Zainou 'Gnome' Launcher CPU Efficiency LE-606,1493
3152,746,Zainou 'Snapshot' Defender Missiles DM-802,1495
3153,746,Zainou 'Snapshot' Defender Missiles DM-804,1495
3154,74,Ion Blaster Cannon II,563
3156,746,Zainou 'Snapshot' Defender Missiles DM-806,1495
3157,746,Zainou 'Snapshot' Heavy Assault Missiles AM-702,1494
3158,746,Zainou 'Snapshot' Heavy Assault Missiles AM-704,1494
3159,746,Zainou 'Snapshot' Heavy Assault Missiles AM-706,1494
3160,746,Zainou 'Snapshot' FOF Explosion Radius FR-1002,1497
3161,746,Zainou 'Snapshot' FOF Explosion Radius FR-1004,1497
3162,74,Light Electron Blaster II,561
3164,746,Zainou 'Snapshot' FOF Explosion Radius FR-1006,1497
3165,746,Zainou 'Snapshot' Heavy Missiles HM-702,1494
3166,746,Zainou 'Snapshot' Heavy Missiles HM-704,1494
3167,746,Zainou 'Snapshot' Heavy Missiles HM-706,1494
3168,746,Zainou 'Snapshot' Light Missiles LM-902,1496
3169,746,Zainou 'Snapshot' Light Missiles LM-904,1496
3170,74,Light Ion Blaster II,561
3172,746,Zainou 'Snapshot' Light Missiles LM-906,1496
3173,746,Zainou 'Snapshot' Rockets RD-902,1496
3174,746,Zainou 'Snapshot' Rockets RD-904,1496
3175,746,Zainou 'Snapshot' Rockets RD-906,1496
3176,746,Zainou 'Snapshot' Torpedoes TD-602,1493
3177,746,Zainou 'Snapshot' Torpedoes TD-604,1493
3178,74,Light Neutron Blaster II,561
3180,746,Zainou 'Snapshot' Torpedoes TD-606,1493
3181,746,Zainou 'Snapshot' Cruise Missiles CM-602,1493
3182,746,Zainou 'Snapshot' Cruise Missiles CM-604,1493
3183,746,Zainou 'Snapshot' Cruise Missiles CM-606,1493
3184,257,ORE Industrial,377
3185,742,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-802,1500
3186,74,Neutron Blaster Cannon II,563
3188,742,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-804,1500
3189,742,Eifyr and Co. 'Gunslinger' Medium Projectile Turret MP-806,1500
3190,742,Eifyr and Co. 'Gunslinger' Motion Prediction MR-702,1499
3191,742,Eifyr and Co. 'Gunslinger' Motion Prediction MR-704,1499
3192,742,Eifyr and Co. 'Gunslinger' Motion Prediction MR-706,1499
3193,742,Eifyr and Co. 'Gunslinger' Surgical Strike SS-902,1501
3194,742,Eifyr and Co. 'Gunslinger' Surgical Strike SS-904,1501
3195,742,Eifyr and Co. 'Gunslinger' Surgical Strike SS-906,1501
3196,742,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1002,1502
3197,742,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1004,1502
3198,742,Eifyr and Co. 'Gunslinger' Large Projectile Turret LP-1006,1502
3199,742,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-602,1498
3200,742,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-604,1498
3201,742,Eifyr and Co. 'Gunslinger' Small Projectile Turret SP-606,1498
3202,742,Inherent Implants 'Lancer' Small Energy Turret SE-602,1498
3203,742,Inherent Implants 'Lancer' Controlled Bursts CB-702,1499
3204,742,Inherent Implants 'Lancer' Gunnery RF-902,1501
3205,742,Inherent Implants 'Lancer' Large Energy Turret LE-1002,1502
3206,742,Inherent Implants 'Lancer' Medium Energy Turret ME-802,1500
3207,742,Inherent Implants 'Lancer' Small Energy Turret SE-604,1498
3208,742,Inherent Implants 'Lancer' Controlled Bursts CB-704,1499
3209,742,Inherent Implants 'Lancer' Gunnery RF-904,1501
3210,742,Inherent Implants 'Lancer' Large Energy Turret LE-1004,1502
3211,742,Inherent Implants 'Lancer' Medium Energy Turret ME-804,1500
3212,742,Inherent Implants 'Lancer' Small Energy Turret SE-606,1498
3213,742,Inherent Implants 'Lancer' Controlled Bursts CB-706,1499
3214,742,Inherent Implants 'Lancer' Gunnery RF-906,1501
3215,742,Inherent Implants 'Lancer' Large Energy Turret LE-1006,1502
3216,742,Inherent Implants 'Lancer' Medium Energy Turret ME-806,1500
3217,742,Zainou 'Deadeye' Sharpshooter ST-902,1501
3218,101,Harvester Mining Drone,158
3220,742,Zainou 'Deadeye' Trajectory Analysis TA-704,1499
3221,742,Zainou 'Deadeye' Trajectory Analysis TA-706,1499
3222,742,Zainou 'Deadeye' Large Hybrid Turret LH-1002,1502
3223,742,Zainou 'Deadeye' Large Hybrid Turret LH-1004,1502
3224,742,Zainou 'Deadeye' Large Hybrid Turret LH-1006,1502
3225,742,Zainou 'Deadeye' Small Hybrid Turret SH-602,1498
3226,742,Zainou 'Deadeye' Small Hybrid Turret SH-604,1498
3227,742,Zainou 'Deadeye' Small Hybrid Turret SH-606,1498
3228,742,Zainou 'Gnome' Weapon Upgrades WU-1002,1502
3229,742,Zainou 'Gnome' Weapon Upgrades WU-1004,1502
3230,742,Zainou 'Gnome' Weapon Upgrades WU-1006,1502
3231,742,Zainou 'Deadeye' Medium Hybrid Turret MH-802,1500
3232,742,Zainou 'Deadeye' Medium Hybrid Turret MH-804,1500
3233,742,Zainou 'Deadeye' Medium Hybrid Turret MH-806,1500
3234,742,Zainou 'Deadeye' Sharpshooter ST-904,1501
3235,742,Zainou 'Deadeye' Sharpshooter ST-906,1501
3236,742,Zainou 'Deadeye' Trajectory Analysis TA-702,1499
3237,741,Inherent Implants 'Squire' Capacitor Management EM-802,1509
3238,741,Inherent Implants 'Squire' Capacitor Management EM-804,1509
3239,741,Inherent Implants 'Squire' Capacitor Management EM-806,1509
3240,741,Inherent Implants 'Squire' Capacitor Systems Operation EO-602,1507
3241,741,Inherent Implants 'Squire' Capacitor Systems Operation EO-604,1507
3242,52,Warp Disruptor I,682
3243,132,Warp Disruptor I Blueprint,1569
3244,52,Warp Disruptor II,682
3246,741,Inherent Implants 'Squire' Capacitor Systems Operation EO-606,1507
